customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,quarters,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
220,AW00011219,Charles Cook,69,50 and above,New,1/24/2014,Q1,136,2,$39.00,3,2,$19.00,$13.00
221,AW00011220,Erica Huang,64,50 and above,New,12/13/2013,Q4,137,2,$50.00,4,4,$25.00,$5.00
222,AW00011221,Nathan Perry,70,50 and above,New,10/17/2013,Q4,139,2,$46.00,4,4,$23.00,$7.00
223,AW00011222,Alexandra Rivera,69,50 and above,New,11/28/2013,Q4,138,2,$208.00,6,6,$104.00,$208.00
224,AW00011223,Hailey Patterson,68,50 and above,Regular,1/6/2014,Q1,136,27,"$1,293.00",65,26,$47.00,$107.00
225,AW00011224,Tiffany Li,68,50 and above,VIP,12/3/2013,Q4,137,3,"$6,685.00",5,5,"$2,228.00",$238.00
226,AW00011225,Madison Lee,63,50 and above,New,9/6/2013,Q3,140,2,$73.00,5,5,$36.00,$24.00
227,AW00011226,Sydney Ross,63,50 and above,New,3/31/2013,Q1,146,2,$37.00,2,2,$18.00,$37.00
228,AW00011227,Marshall Chavez,63,50 and above,VIP,2/10/2013,Q1,147,2,"$5,910.00",5,5,"$2,955.00",$328.00
229,AW00011228,Ashley Jones,69,50 and above,New,1/17/2014,Q1,136,2,$77.00,4,4,$38.00,$25.00
230,AW00011229,Adrian Stewart,68,50 and above,New,1/25/2014,Q1,136,2,$81.00,5,5,$40.00,$13.00
231,AW00011230,Amber Turner,69,50 and above,New,12/9/2013,Q4,137,2,$54.00,5,5,$27.00,$10.00
232,AW00011231,Dennis Zhang,62,50 and above,New,11/12/2013,Q4,138,2,$64.00,4,4,$32.00,$7.00
233,AW00011232,Hailey Bryant,67,50 and above,New,11/13/2013,Q4,138,2,$39.00,3,2,$19.00,$19.00
234,AW00011233,Todd Li,62,50 and above,New,6/8/2013,Q2,143,2,$179.00,7,7,$89.00,$44.00
235,AW00011234,Anna Griffin,67,50 and above,New,9/19/2013,Q3,140,2,$76.00,4,4,$38.00,$10.00
236,AW00011235,Angel Stewart,68,50 and above,New,1/5/2014,Q1,136,2,$138.00,6,5,$69.00,$23.00
237,AW00011236,Jeremy Butler,68,50 and above,New,1/6/2014,Q1,136,2,$114.00,5,5,$57.00,$38.00
238,AW00011237,Clarence Anand,61,50 and above,VIP,11/25/2013,Q4,138,4,"$10,566.00",6,6,"$2,641.00",$406.00
239,AW00011238,Mayra Prasad,61,50 and above,VIP,4/30/2013,Q2,145,4,"$7,543.00",9,9,"$1,885.00",$279.00
240,AW00011239,Latoya Goel,56,50 and above,VIP,5/28/2013,Q2,144,4,"$7,511.00",11,11,"$1,877.00",$268.00
241,AW00011240,Anne Hernandez,61,50 and above,VIP,5/13/2013,Q2,144,4,"$7,586.00",13,10,"$1,896.00",$280.00
242,AW00011241,Lisa Cai,51,50 and above,VIP,10/29/2013,Q4,139,7,"$11,468.00",25,20,"$1,638.00",$882.00
243,AW00011242,Larry Munoz,62,50 and above,VIP,12/4/2013,Q4,137,7,"$11,067.00",12,12,"$1,581.00",$737.00
244,AW00011243,Robin Alvarez,62,50 and above,VIP,6/9/2013,Q2,143,4,"$7,164.00",12,10,"$1,791.00",$255.00
245,AW00011244,Alexis Coleman,57,50 and above,VIP,7/19/2013,Q3,142,4,"$7,175.00",12,11,"$1,793.00",$247.00
246,AW00011245,Ricky Vazquez,63,50 and above,VIP,12/11/2013,Q4,137,4,"$10,580.00",9,9,"$2,645.00",$391.00
247,AW00011246,Latasha Rubio,63,50 and above,VIP,12/20/2013,Q4,137,4,"$10,575.00",7,7,"$2,643.00",$406.00
248,AW00011247,Claudia Zhou,64,50 and above,VIP,8/17/2013,Q3,141,4,"$7,131.00",12,11,"$1,782.00",$237.00
249,AW00011248,Tristan Alexander,59,50 and above,New,7/14/2013,Q3,142,1,$38.00,3,3,$38.00,$38.00
250,AW00011249,Cindy Patel,59,50 and above,VIP,9/15/2013,Q3,140,4,"$9,890.00",11,11,"$2,472.00",$430.00
251,AW00011250,Shannon Liu,59,50 and above,VIP,8/6/2013,Q3,141,4,"$7,115.00",11,10,"$1,778.00",$245.00
252,AW00011251,Xavier Long,87,50 and above,New,10/18/2013,Q4,139,1,"$2,319.00",4,4,"$2,319.00","$2,319.00"
253,AW00011252,Nicholas Thompson,88,50 and above,VIP,12/18/2013,Q4,137,3,"$6,685.00",7,7,"$2,228.00",$238.00
254,AW00011253,Jos?® Hernandez,76,50 and above,New,12/3/2013,Q4,137,16,$695.00,30,16,$43.00,$77.00
255,AW00011254,Johnathan Vance,87,50 and above,New,12/14/2013,Q4,137,2,$204.00,9,9,$102.00,$204.00
256,AW00011255,Colin Lin,87,50 and above,New,3/31/2013,Q1,146,2,$114.00,5,5,$57.00,$114.00
257,AW00011256,Katelyn Hernandez,86,50 and above,New,10/16/2013,Q4,139,2,$81.00,5,5,$40.00,$13.00
258,AW00011257,Jacqueline Powell,NULL,50 and above,VIP,12/14/2013,Q4,137,3,"$6,676.00",6,6,"$2,225.00",$238.00
259,AW00011258,Xavier Hill,87,50 and above,New,7/15/2013,Q3,142,2,$49.00,4,4,$24.00,$24.00
260,AW00011259,Victoria Stewart,55,50 and above,VIP,12/20/2013,Q4,137,3,"$6,770.00",5,5,"$2,256.00",$250.00
261,AW00011260,Katelyn Kelly,49,40-49,New,6/23/2013,Q2,143,2,$81.00,5,5,$40.00,$20.00
262,AW00011261,Stephanie Collins,55,50 and above,VIP,12/23/2013,Q4,137,3,"$6,650.00",4,4,"$2,216.00",$246.00
263,AW00011262,Jennifer Simmons,50,50 and above,New,1/22/2014,Q1,136,27,"$1,124.00",63,26,$41.00,$102.00
264,AW00011263,Trinity Richardson,55,50 and above,VIP,12/10/2013,Q4,137,3,"$6,753.00",9,9,"$2,251.00",$241.00
265,AW00011264,Eduardo Martin,56,50 and above,New,11/30/2013,Q4,138,2,"$3,182.00",8,8,"$1,591.00",$318.00
266,AW00011265,Elizabeth Jones,55,50 and above,New,1/3/2013,Q1,148,1,"$2,352.00",3,3,"$2,352.00","$2,352.00"
267,AW00011266,Taylor Howard,56,50 and above,VIP,1/20/2013,Q1,148,2,"$5,922.00",5,5,"$2,961.00",$370.00
268,AW00011267,David Diaz,50,50 and above,VIP,1/7/2013,Q1,148,2,"$5,943.00",5,5,"$2,971.00",$371.00
269,AW00011268,Katelyn Carter,56,50 and above,New,11/16/2013,Q4,138,2,$98.00,5,5,$49.00,$16.00
270,AW00011269,Ryan Foster,50,50 and above,New,9/10/2013,Q3,140,2,$42.00,3,3,$21.00,$42.00
271,AW00011270,Robert Lee,50,50 and above,VIP,1/7/2013,Q1,148,2,"$5,984.00",5,5,"$2,992.00",$374.00
272,AW00011271,Danielle Reed,56,50 and above,VIP,1/22/2013,Q1,148,2,"$5,973.00",5,5,"$2,986.00",$373.00
273,AW00011272,Lauren Martinez,63,50 and above,VIP,1/13/2013,Q1,148,2,"$5,975.00",4,4,"$2,987.00",$373.00
274,AW00011273,Nathan Lal,63,50 and above,New,5/23/2013,Q2,144,2,$273.00,8,8,$136.00,$273.00
275,AW00011274,Kyle Foster,86,50 and above,VIP,2/24/2013,Q1,147,2,"$5,888.00",4,4,"$2,944.00",$327.00
276,AW00011275,Jenny Rai,86,50 and above,VIP,1/12/2013,Q1,148,2,"$5,955.00",4,4,"$2,977.00",$350.00
277,AW00011276,Nancy Chapman,51,50 and above,Regular,1/22/2014,Q1,136,27,$987.00,57,22,$36.00,$82.00
278,AW00011277,Charles Jackson,57,50 and above,New,1/16/2014,Q1,136,27,"$1,434.00",65,26,$53.00,$130.00
279,AW00011278,Jonathan Phillips,56,50 and above,VIP,1/3/2013,Q1,148,2,"$5,908.00",3,3,"$2,954.00",$369.00
280,AW00011279,Amanda Cook,51,50 and above,New,6/22/2013,Q2,143,2,$44.00,4,3,$22.00,$14.00
281,AW00011280,Robert Collins,56,50 and above,New,8/8/2013,Q3,141,2,$77.00,4,4,$38.00,$77.00
282,AW00011281,Megan Barnes,51,50 and above,VIP,1/11/2013,Q1,148,2,"$5,921.00",5,5,"$2,960.00",$370.00
283,AW00011282,Christian Thomas,58,50 and above,VIP,1/2/2013,Q1,148,2,"$5,999.00",6,6,"$2,999.00",$352.00
284,AW00011283,Arturo Lal,57,50 and above,New,8/28/2013,Q3,141,2,$44.00,4,3,$22.00,$14.00
285,AW00011284,Theresa Serrano,58,50 and above,New,5/2/2013,Q2,144,2,$55.00,5,3,$27.00,$18.00
286,AW00011285,Jeremy Anderson,52,50 and above,New,10/26/2013,Q4,139,2,$128.00,5,5,$64.00,$42.00
287,AW00011286,Hunter Griffin,58,50 and above,VIP,1/20/2013,Q1,148,2,"$5,954.00",5,5,"$2,977.00",$372.00
288,AW00011287,Henry Garcia,59,50 and above,Regular,1/28/2014,Q1,136,27,"$1,165.00",62,23,$43.00,$97.00
289,AW00011288,Cindy Sanchez,47,40-49,New,8/21/2013,Q3,141,2,$77.00,4,4,$38.00,$15.00
290,AW00011289,Maria Carter,53,50 and above,VIP,1/16/2013,Q1,148,2,"$5,905.00",5,5,"$2,952.00",$369.00
291,AW00011290,Katelyn Sanchez,53,50 and above,VIP,1/27/2013,Q1,148,2,"$5,933.00",3,3,"$2,966.00",$370.00
292,AW00011291,Jenna Wright,53,50 and above,VIP,1/19/2013,Q1,148,2,"$5,873.00",2,2,"$2,936.00",$367.00
293,AW00011292,Seth Phillips,58,50 and above,VIP,12/31/2012,Q4,149,2,5910,5,5,2955,394
294,AW00011293,Luke Long,65,50 and above,New,3/15/2013,Q1,146,2,$85.00,5,5,$42.00,$85.00
295,AW00011294,Dalton Clark,64,50 and above,New,1/3/2014,Q1,136,2,$42.00,3,3,$21.00,$10.00
296,AW00011295,Taylor Lewis,66,50 and above,VIP,1/9/2013,Q1,148,2,"$6,058.00",5,5,"$3,029.00",$378.00
297,AW00011296,Haley Richardson,84,50 and above,VIP,1/29/2013,Q1,148,2,"$5,897.00",4,4,"$2,948.00",$368.00
298,AW00011297,Noah Coleman,85,50 and above,VIP,2/20/2013,Q1,147,2,"$5,948.00",5,5,"$2,974.00",$349.00
299,AW00011298,Jon Luo,85,50 and above,VIP,2/21/2013,Q1,147,2,"$5,922.00",5,5,"$2,961.00",$348.00
300,AW00011299,Orlando Vazquez,84,50 and above,VIP,2/24/2013,Q1,147,2,"$6,015.00",4,4,"$3,007.00",$353.00
301,AW00011300,Fernando Barnes,60,50 and above,New,12/31/2013,Q4,137,27,"$1,499.00",67,28,$55.00,$136.00
302,AW00011301,Cameron Rodriguez,60,50 and above,New,10/11/2013,Q4,139,2,$131.00,5,5,$65.00,$32.00
303,AW00011302,Spencer Russell,54,50 and above,VIP,2/2/2013,Q1,147,2,"$5,938.00",5,5,"$2,969.00",$349.00
304,AW00011303,Julia Coleman,59,50 and above,VIP,2/23/2013,Q1,147,2,"$5,875.00",3,3,"$2,937.00",$345.00
305,AW00011304,Julia Garcia,54,50 and above,New,4/22/2013,Q2,145,2,$122.00,5,5,$61.00,$122.00
306,AW00011305,Sean Evans,60,50 and above,New,8/4/2013,Q3,141,2,$77.00,4,4,$38.00,$15.00
307,AW00011306,Micah Zhou,60,50 and above,New,9/7/2013,Q3,140,2,$42.00,3,3,$21.00,$14.00
308,AW00011307,Hunter Rodriguez,60,50 and above,VIP,2/8/2013,Q1,147,2,"$5,964.00",5,5,"$2,982.00",$350.00
309,AW00011308,Ian Gonzales,66,50 and above,New,1/15/2014,Q1,136,2,$94.00,4,4,$47.00,$23.00
310,AW00011309,Victoria Lewis,66,50 and above,New,1/5/2014,Q1,136,2,$42.00,3,3,$21.00,$7.00
311,AW00011310,Erin Sanders,61,50 and above,New,12/24/2013,Q4,137,2,$77.00,4,4,$38.00,$19.00
312,AW00011311,Gabrielle Lopez,66,50 and above,New,9/13/2013,Q3,140,2,$77.00,4,4,$38.00,$15.00
313,AW00011312,Sara Richardson,67,50 and above,New,6/2/2013,Q2,143,2,$42.00,3,3,$21.00,$42.00
314,AW00011313,Trevor Jenkins,67,50 and above,New,11/26/2013,Q4,138,2,$44.00,4,3,$22.00,$7.00
315,AW00011314,Mya Flores,55,50 and above,New,12/3/2013,Q4,137,2,$47.00,4,3,$23.00,$4.00
316,AW00011315,Hailey Ward,66,50 and above,New,12/17/2013,Q4,137,2,$42.00,3,3,$21.00,$6.00
317,AW00011316,Luke Allen,66,50 and above,New,1/12/2013,Q1,148,1,"$2,350.00",2,2,"$2,350.00","$2,350.00"
318,AW00011317,Victoria Russell,62,50 and above,VIP,2/18/2013,Q1,147,2,"$5,873.00",2,2,"$2,936.00",$345.00
319,AW00011318,Jessica Wilson,67,50 and above,New,11/8/2013,Q4,138,2,$44.00,4,3,$22.00,$44.00
320,AW00011319,Jade Bailey,77,50 and above,VIP,2/24/2013,Q1,147,2,"$5,930.00",4,4,"$2,965.00",$348.00
321,AW00011320,Morgan Hill,83,50 and above,New,8/19/2013,Q3,141,2,$72.00,5,5,$36.00,$36.00
322,AW00011321,Terrance Raman,81,50 and above,New,5/28/2013,Q2,144,2,$37.00,2,2,$18.00,$12.00
323,AW00011322,Sydney Garcia,82,50 and above,New,5/21/2013,Q2,144,2,$44.00,4,3,$22.00,$22.00
324,AW00011323,Jose Patterson,82,50 and above,VIP,1/30/2013,Q1,148,2,"$6,074.00",6,6,"$3,037.00",$379.00
325,AW00011324,Zachary Anderson,81,50 and above,VIP,2/5/2013,Q1,147,2,"$5,945.00",4,4,"$2,972.00",$349.00
326,AW00011325,Elijah Ross,81,50 and above,VIP,1/31/2013,Q1,148,2,"$6,044.00",7,7,"$3,022.00",$377.00
327,AW00011326,Rafael Xie,81,50 and above,VIP,2/20/2013,Q1,147,2,"$5,948.00",5,5,"$2,974.00",$349.00
328,AW00011327,Jaime Moreno,80,50 and above,VIP,2/1/2013,Q1,147,2,"$5,915.00",5,5,"$2,957.00",$347.00
329,AW00011328,Julian Griffin,80,50 and above,New,4/7/2013,Q2,145,2,"$4,718.00",4,4,"$2,359.00","$1,572.00"
330,AW00011329,Andy Alvarez,79,50 and above,VIP,2/10/2013,Q1,147,2,"$5,898.00",2,2,"$2,949.00",$346.00
331,AW00011330,Ryan Thompson,80,50 and above,New,1/22/2014,Q1,136,27,"$1,134.00",57,24,$42.00,$103.00
332,AW00011331,Samantha Jenkins,51,50 and above,New,1/24/2014,Q1,136,27,"$1,327.00",58,24,$49.00,$120.00
333,AW00011332,Deanna Ramos,57,50 and above,VIP,1/6/2013,Q1,148,2,"$5,755.00",3,3,"$2,877.00",$383.00
334,AW00011333,Emily Miller,57,50 and above,VIP,7/14/2013,Q3,142,3,"$8,163.00",6,6,"$2,721.00",$291.00
335,AW00011334,Nicole Brown,59,50 and above,VIP,7/27/2013,Q3,142,3,"$8,154.00",6,6,"$2,718.00",$291.00
336,AW00011335,Carla Raman,48,40-49,VIP,1/4/2013,Q1,148,2,"$5,744.00",4,4,"$2,872.00",$382.00
337,AW00011336,Shaun Raji,52,50 and above,New,1/5/2013,Q1,148,2,"$4,441.00",5,5,"$2,220.00","$1,110.00"
338,AW00011337,Jerome Romero,58,50 and above,VIP,7/19/2013,Q3,142,3,"$8,162.00",8,7,"$2,720.00",$291.00
339,AW00011338,Frank Navarro,53,50 and above,VIP,12/30/2012,Q4,149,2,5745,5,5,2872,410
340,AW00011339,Dennis She,58,50 and above,New,1/25/2013,Q1,148,2,"$4,379.00",3,3,"$2,189.00","$1,459.00"
341,AW00011340,Melody Munoz,78,50 and above,New,1/2/2013,Q1,148,2,"$4,413.00",5,5,"$2,206.00","$1,471.00"
342,AW00011341,Randy Zeng,83,50 and above,VIP,7/19/2013,Q3,142,3,"$8,192.00",8,8,"$2,730.00",$303.00
343,AW00011342,Marshall Wang,52,50 and above,New,7/12/2013,Q3,142,1,$49.00,3,3,$49.00,$49.00
344,AW00011343,Arthur Carlson,50,50 and above,VIP,7/24/2013,Q3,142,3,"$8,222.00",9,9,"$2,740.00",$304.00
345,AW00011344,Jessie Jimenez,62,50 and above,VIP,7/23/2013,Q3,142,3,"$8,119.00",7,7,"$2,706.00",$312.00
346,AW00011345,Robin Ramos,63,50 and above,New,12/31/2012,Q4,149,2,4404,3,3,2202,2202
347,AW00011346,Deanna Gutierrez,59,50 and above,New,2/11/2013,Q1,147,2,"$4,503.00",7,7,"$2,251.00","$1,125.00"
348,AW00011347,Roy Navarro,53,50 and above,New,3/16/2013,Q1,146,1,$14.00,2,2,$14.00,$14.00
349,AW00011348,Shawn Rai,64,50 and above,New,3/31/2013,Q1,146,1,$68.00,3,3,$68.00,$68.00
350,AW00011349,Mindy Luo,60,50 and above,New,1/13/2014,Q1,136,1,$68.00,3,3,$68.00,$68.00
351,AW00011350,Cara Zhou,83,50 and above,New,2/5/2013,Q1,147,1,$38.00,3,3,$38.00,$38.00
352,AW00011351,Anne Ramos,75,50 and above,VIP,8/28/2013,Q3,141,3,"$8,068.00",5,5,"$2,689.00",$310.00
353,AW00011352,Raymond Rodriguez,80,50 and above,New,5/1/2013,Q2,144,1,$14.00,2,2,$14.00,$14.00
354,AW00011353,Carrie Ortega,79,50 and above,VIP,8/8/2013,Q3,141,3,"$8,078.00",6,6,"$2,692.00",$310.00
355,AW00011354,Deanna Suarez,78,50 and above,New,12/3/2013,Q4,137,1,$23.00,3,3,$23.00,$23.00
356,AW00011355,Roberto Gutierrez,77,50 and above,New,9/26/2013,Q3,140,1,$14.00,2,2,$14.00,$14.00
357,AW00011356,Terrence Carson,40,40-49,VIP,10/31/2013,Q4,139,3,"$5,069.00",8,8,"$1,689.00",$174.00
358,AW00011357,Ramon Ye,41,40-49,Regular,10/29/2013,Q4,139,3,"$4,943.00",5,5,"$1,647.00",$176.00
359,AW00011358,Cynthia Malhotra,41,40-49,VIP,11/14/2013,Q4,138,3,"$5,034.00",8,8,"$1,678.00",$173.00
360,AW00011359,Jarrod Prasad,41,40-49,Regular,12/4/2013,Q4,137,3,"$4,959.00",8,8,"$1,653.00",$165.00
361,AW00011360,Tyrone Serrano,41,40-49,VIP,12/22/2013,Q4,137,3,"$5,025.00",6,6,"$1,675.00",$167.00
362,AW00011361,Cindy Ramos,43,40-49,New,11/24/2013,Q4,138,2,$115.00,4,4,$57.00,$115.00
363,AW00011362,Damien Shan,42,40-49,New,9/24/2013,Q3,140,2,$77.00,3,3,$38.00,$12.00
364,AW00011363,Julian Ross,42,40-49,VIP,12/18/2013,Q4,137,3,"$5,035.00",5,5,"$1,678.00",$167.00
365,AW00011364,Jennifer Collins,40,40-49,Regular,12/26/2013,Q4,137,3,"$4,921.00",4,4,"$1,640.00",$164.00
366,AW00011365,Brittney Sun,41,40-49,VIP,12/22/2013,Q4,137,3,"$5,024.00",7,7,"$1,674.00",$162.00
367,AW00011366,Virginia Patel,40,40-49,New,8/15/2013,Q3,141,2,$77.00,3,3,$38.00,$38.00
368,AW00011367,Calvin Nara,41,40-49,New,11/25/2013,Q4,138,2,$86.00,4,4,$43.00,$21.00
369,AW00011368,Edward Miller,41,40-49,VIP,12/1/2013,Q4,137,3,"$5,105.00",11,11,"$1,701.00",$170.00
370,AW00011369,Ashlee Tang,41,40-49,New,12/27/2013,Q4,137,2,$119.00,4,4,$59.00,$23.00
371,AW00011370,Alicia Xu,42,40-49,New,10/1/2013,Q4,139,2,$80.00,3,3,$40.00,$26.00
372,AW00011371,Lacey Jai,42,40-49,New,12/28/2013,Q4,137,2,$75.00,2,2,$37.00,$75.00
373,AW00011372,Wendy Romero,42,40-49,Regular,12/14/2013,Q4,137,3,"$4,965.00",5,5,"$1,655.00",$165.00
374,AW00011373,Carly Luo,71,50 and above,New,8/27/2013,Q3,141,1,$38.00,3,3,$38.00,$38.00
375,AW00011374,Jimmy Ortega,77,50 and above,New,4/15/2013,Q2,145,1,$69.00,3,3,$69.00,$69.00
376,AW00011375,Francisco Martinez,77,50 and above,New,10/17/2013,Q4,139,1,$14.00,2,2,$14.00,$14.00
377,AW00011376,Lance Vazquez,77,50 and above,New,10/15/2013,Q4,139,1,$78.00,2,2,$78.00,$78.00
378,AW00011377,David Robinett,59,50 and above,New,2/28/2013,Q1,147,1,$84.00,3,3,$84.00,$84.00
379,AW00011378,Shannon Liang,60,50 and above,New,2/14/2013,Q1,147,2,"$4,436.00",4,4,"$2,218.00","$1,109.00"
380,AW00011379,Gary Vazquez,49,40-49,New,2/26/2013,Q1,147,2,"$4,426.00",4,4,"$2,213.00","$1,106.00"
381,AW00011380,Mitchell Kumar,61,50 and above,VIP,2/3/2013,Q1,147,2,"$5,838.00",6,6,"$2,919.00",$364.00
382,AW00011381,Meredith Raman,55,50 and above,VIP,8/18/2013,Q3,141,3,"$8,161.00",5,5,"$2,720.00",$313.00
383,AW00011382,Edward Patterson,51,50 and above,New,2/16/2013,Q1,147,2,"$4,344.00",2,2,"$2,172.00","$1,448.00"
384,AW00011383,Marie Gill,59,50 and above,New,1/1/2014,Q1,136,1,$49.00,3,3,$49.00,$49.00
385,AW00011384,Tiffany Wang,54,50 and above,New,8/2/2013,Q3,141,1,$49.00,3,3,$49.00,$49.00
386,AW00011385,Miguel Allen,54,50 and above,New,7/6/2013,Q3,142,1,$14.00,2,2,$14.00,$14.00
387,AW00011386,Jaclyn Cai,54,50 and above,New,11/2/2013,Q4,138,1,$69.00,3,3,$69.00,$69.00
388,AW00011387,Megan Ramirez,61,50 and above,VIP,4/1/2013,Q2,145,3,"$6,959.00",6,6,"$2,319.00",$331.00
389,AW00011388,Joseph Martin,60,50 and above,VIP,4/26/2013,Q2,145,3,"$6,987.00",7,7,"$2,329.00",$332.00
390,AW00011389,Karl Shan,44,40-49,New,11/17/2013,Q4,138,1,$69.00,3,3,$69.00,$69.00
391,AW00011390,Christine Raji,49,40-49,New,11/7/2013,Q4,138,1,$49.00,3,3,$49.00,$49.00
392,AW00011391,Lindsay Xie,49,40-49,New,10/26/2013,Q4,139,1,$34.00,2,2,$34.00,$34.00
393,AW00011392,Willie Zhao,44,40-49,New,3/29/2013,Q1,146,1,$29.00,1,1,$29.00,$29.00
394,AW00011393,Kurt Pal,51,50 and above,New,7/16/2013,Q3,142,1,$14.00,2,2,$14.00,$14.00
395,AW00011394,George McDonald,50,50 and above,VIP,8/2/2013,Q3,141,3,"$8,162.00",7,7,"$2,720.00",$326.00
396,AW00011395,Beth Gutierrez,49,40-49,VIP,2/20/2013,Q1,147,2,"$5,730.00",3,3,"$2,865.00",$382.00
397,AW00011396,Ian Lopez,50,50 and above,New,10/26/2013,Q4,139,1,$29.00,1,1,$29.00,$29.00
398,AW00011397,Latoya Shan,51,50 and above,New,7/7/2013,Q3,142,1,$38.00,3,3,$38.00,$38.00
399,AW00011398,Colin Nath,50,50 and above,VIP,8/2/2013,Q3,141,3,"$8,114.00",4,4,"$2,704.00",$324.00
400,AW00011399,Brenda Mehta,50,50 and above,New,4/13/2013,Q2,145,1,$14.00,2,2,$14.00,$14.00
401,AW00011400,Franklin Raji,45,40-49,VIP,7/19/2013,Q3,142,3,"$6,968.00",8,7,"$2,322.00",$290.00
402,AW00011401,Linda Navarro,50,50 and above,New,3/8/2013,Q1,146,3,"$5,020.00",6,6,"$1,673.00","$1,004.00"
403,AW00011402,Kelli Cai,50,50 and above,New,4/2/2013,Q2,145,3,"$5,059.00",10,9,"$1,686.00","$1,011.00"
404,AW00011403,Nancy Schmidt,45,40-49,New,5/28/2013,Q2,144,3,"$5,032.00",9,9,"$1,677.00",$718.00
405,AW00011404,Megan Taylor,68,50 and above,New,2/10/2013,Q1,147,1,$34.00,2,2,$34.00,$34.00
406,AW00011405,Bonnie Goel,68,50 and above,New,3/31/2013,Q1,146,1,$54.00,1,1,$54.00,$54.00
407,AW00011406,Latoya Xu,68,50 and above,New,2/9/2013,Q1,147,2,"$4,415.00",6,6,"$2,207.00","$1,471.00"
408,AW00011407,Mario She,68,50 and above,New,6/23/2013,Q2,143,1,$54.00,1,1,$54.00,$54.00
409,AW00011408,Darren Gill,61,50 and above,New,3/5/2013,Q1,146,1,$34.00,3,3,$34.00,$34.00
410,AW00011409,Jacqueline Hayes,46,40-49,New,1/28/2013,Q1,148,2,"$4,444.00",5,5,"$2,222.00","$2,222.00"
411,AW00011410,Maurice Goel,NULL,50 and above,New,2/4/2013,Q1,147,2,"$4,464.00",5,5,"$2,232.00","$1,488.00"
412,AW00011411,Devin Ross,66,50 and above,New,8/4/2013,Q3,141,1,$38.00,3,3,$38.00,$38.00
413,AW00011412,Sydney Bryant,66,50 and above,VIP,10/11/2013,Q4,139,4,"$9,880.00",11,10,"$2,470.00",$429.00
414,AW00011413,Megan Stewart,66,50 and above,VIP,9/5/2013,Q3,140,4,"$7,190.00",11,10,"$1,797.00",$287.00
415,AW00011414,Ian Richardson,66,50 and above,VIP,9/15/2013,Q3,140,4,"$7,191.00",10,10,"$1,797.00",$287.00
416,AW00011415,Randy She,76,50 and above,New,8/16/2013,Q3,141,1,$14.00,2,2,$14.00,$14.00
417,AW00011416,Katrina Becker,75,50 and above,New,5/5/2013,Q2,144,3,"$4,928.00",5,4,"$1,642.00",$821.00
418,AW00011417,Lacey Zheng,75,50 and above,VIP,12/15/2013,Q4,137,7,"$11,248.00",17,14,"$1,606.00",$865.00
419,AW00011418,Rafael Hu,75,50 and above,New,12/17/2013,Q4,137,1,$40.00,2,2,$40.00,$40.00
420,AW00011419,Kyle Scott,75,50 and above,New,6/27/2013,Q2,143,2,$231.00,6,6,$115.00,$77.00
421,AW00011420,Jordan Turner,73,50 and above,VIP,11/29/2013,Q4,138,7,"$11,200.00",17,16,"$1,600.00",$933.00
422,AW00011421,Amy Sun,73,50 and above,VIP,10/9/2013,Q4,139,4,"$9,780.00",4,4,"$2,445.00",$425.00
423,AW00011422,Dustin Deng,73,50 and above,VIP,11/3/2013,Q4,138,4,"$7,075.00",10,10,"$1,768.00",$262.00
424,AW00011423,Jasmine Stewart,65,50 and above,VIP,10/20/2013,Q4,139,4,"$9,905.00",10,10,"$2,476.00",$450.00
425,AW00011424,Pamela Garcia,61,50 and above,New,4/21/2013,Q2,145,1,$44.00,2,2,$44.00,$44.00
426,AW00011425,Ariana Gray,60,50 and above,VIP,12/21/2013,Q4,137,6,"$10,528.00",15,15,"$1,754.00",$809.00
427,AW00011426,Kristopher Mehta,66,50 and above,New,4/9/2013,Q2,145,1,$35.00,1,1,$35.00,$35.00
428,AW00011427,Desiree Dominguez,66,50 and above,VIP,10/20/2013,Q4,139,4,"$9,918.00",9,8,"$2,479.00",$450.00
429,AW00011428,Deanna Perez,66,50 and above,VIP,10/22/2013,Q4,139,4,"$9,954.00",12,12,"$2,488.00",$452.00
430,AW00011429,Marco Lopez,67,50 and above,VIP,12/24/2013,Q4,137,6,"$10,468.00",17,14,"$1,744.00",$872.00
431,AW00011430,Casey Yuan,68,50 and above,New,3/19/2013,Q1,146,1,$85.00,2,2,$85.00,$85.00
432,AW00011431,Bryant Garcia,51,50 and above,VIP,9/30/2013,Q3,140,4,"$9,913.00",11,8,"$2,478.00",$472.00
433,AW00011432,Dominique Prasad,68,50 and above,VIP,12/25/2013,Q4,137,6,"$9,330.00",16,15,"$1,555.00",$777.00
434,AW00011433,Maurice Shan,68,50 and above,New,9/14/2013,Q3,140,6,"$12,914.00",13,12,"$2,152.00","$1,434.00"
435,AW00011434,Andre Lopez,63,50 and above,New,7/15/2013,Q3,142,2,$70.00,4,4,$35.00,$70.00
436,AW00011435,Robin Romero,70,50 and above,New,1/4/2014,Q1,136,1,$35.00,1,1,$35.00,$35.00
437,AW00011436,Taylor Cox,69,50 and above,New,6/19/2013,Q2,143,2,$81.00,4,4,$40.00,$81.00
438,AW00011437,Alfredo Moreno,70,50 and above,New,12/19/2013,Q4,137,1,$54.00,1,1,$54.00,$54.00
